Age,Income,LoanAmount,CreditScore,YearsEmployed,NumCreditLines,InterestRate,LoanTerm,DTIRatio,Default
38,23677,43695,400,12,1,13.778718304895465,60,42.26429917157789,1
33,45266,47827,580,13,5,14.777986903719462,60,14.499627943325105,1
66,56151,48417,537,7,6,4.086163602810553,60,17.322967075888148,1
25,58549,27843,545,18,5,5.012668964278182,36,7.511944528702774,1
62,49735,6490,398,13,13,21.544343935836864,60,42.87078880917324,1
64,25062,22719,499,10,3,9.665949698865662,36,32.61175825496546,1
30,47336,39684,555,34,5,10.942120719490266,60,3.877495291057864,1
63,62243,19894,736,35,3,17.268733878531865,36,15.182849890942778,1
45,45265,31837,793,2,8,8.245364469758478,60,7.636252565772084,0
54,51387,45294,735,24,12,7.64654554135452,60,48.46140782101379,1
57,78748,2746,323,12,0,12.563132133626178,36,16.230140428225248,1
50,47196,26071,662,15,11,4.768428909075607,60,24.823365928452624,1
27,47639,9170,569,27,8,23.214860383720207,60,15.895100781543736,1
26,52912,34401,527,26,10,23.712341166154115,36,23.71482661436103,1
23,53563,13889,427,9,3,13.136303536148304,36,49.9311072883494,1
33,52019,20104,842,17,2,7.99864714331808,36,14.369438805348011,0
23,55898,16140,357,7,10,13.617353784854645,36,14.131102671407364,1
46,32149,28736,624,6,4,5.648563583469375,60,18.56897856080605,1
44,48181,9152,405,21,2,12.052642304407541,60,8.465838668566972,1
26,31574,49486,736,37,0,5.08380929675309,36,36.94958703564148,1
63,50839,20741,384,8,7,18.682562624822033,36,18.967015062068583,1
69,59068,38160,301,39,8,9.427841327380655,36,29.042938864698314,1
62,47919,39147,736,38,5,14.694178889666054,60,33.065154412400716,1
32,35797,23354,750,28,1,3.7910960314638533,60,1.7721816231021315,0
69,43536,9666,740,36,12,14.779683941642958,36,32.20013960661287,1
56,77015,29403,521,28,5,3.570260661884658,60,26.63846795732649,1
22,71745,43606,324,27,5,23.391631766929734,36,4.1425205191466254,1
31,41866,35726,334,20,5,14.274894712389248,60,6.224326038692018,1
59,41792,40447,642,32,9,5.651429660085448,60,22.03992122182622,1
54,48368,49689,665,25,10,10.83267790298192,60,17.315385732203154,1
46,68595,47116,635,37,13,4.490443368765779,36,21.87479024925244,1
38,23735,41116,732,14,11,14.914251805406153,36,31.775754231407888,1
41,41672,6884,756,1,8,6.130379140827496,36,7.721240564166615,0
56,56169,13312,778,11,3,13.671811703925911,60,33.12223073562327,0
60,54438,42596,697,32,1,10.06841950091428,60,40.9063192711271,1
66,43585,20998,642,14,7,19.87404315353788,36,0.14641160457700142,1
64,46215,4820,579,0,5,13.868488578490041,36,18.423180018473772,1
42,54964,5322,651,32,14,21.73598375337317,36,13.758379521095526,0
50,43844,39235,496,3,14,23.73899014547042,60,21.599988874831983,1
63,34048,46093,524,27,14,24.344784667523605,60,30.76393582475616,1
50,47218,39270,346,13,9,9.09422157865641,60,9.378465066025477,1
28,52840,40217,484,11,0,20.002726835073002,60,6.70478092421522,1
54,18133,25923,461,5,14,12.9193826363339,36,36.44192052581047,1
67,55883,23942,594,19,5,12.662722861324326,60,34.287657030693644,1
29,64612,34750,391,20,1,22.166953906215547,36,23.042224698991987,1
40,44641,33333,467,15,3,6.631881419557475,60,25.06613638599059,1
60,44913,42691,557,11,1,13.772921621055264,36,13.493062100370523,1
45,38923,48757,608,19,3,16.246989653847145,36,16.458956381011188,1
39,47714,23912,428,32,6,4.92165368216453,60,16.00412883804146,1
25,41627,22983,849,1,7,22.08705646518793,60,36.31675543246784,1
31,71714,47197,460,33,13,10.258290830465,60,27.782155089799698,1
35,51869,23074,475,25,2,17.621622418799852,60,36.474433467667154,1
28,17787,48164,587,32,13,23.453720034303238,36,29.535832954532594,1
39,58558,44560,704,29,12,18.97472646495853,60,27.281815440850348,1
43,75787,6905,639,0,0,22.54922649732809,60,16.029097674145348,1
47,57636,26028,567,7,9,4.995210667528336,60,19.773290489821786,1
60,67850,5073,517,0,14,14.093795492735836,60,44.369893804323226,1
52,60157,3234,463,9,13,15.643890702227882,60,28.796500033929235,1
46,64864,16273,690,31,0,18.31433593363448,60,26.222764869297755,1
47,64134,8631,716,39,9,6.012452460119981,36,2.6565738223278625,0
39,64306,13061,347,1,14,17.62096952116686,36,33.54445848810423,1
62,54750,24818,493,30,10,6.638861343692797,36,34.30087239697363,1
49,24274,45667,383,3,6,4.953675355072189,60,34.532828491197904,1
59,33660,24704,346,11,14,13.590362969951325,36,4.561105713284558,1
61,33935,30362,533,30,11,16.408068649467204,60,15.02276300077453,1
53,15000,47506,598,22,0,24.099528996372637,36,18.561302311848042,1
39,43478,11850,446,32,2,18.52044668876961,36,41.32484479640347,1
57,71232,31638,495,7,10,16.214901371935184,60,49.03363670579193,1
39,28454,17919,321,15,4,8.113145369273097,36,20.737379673786382,1
53,60921,24884,493,14,10,6.768953886515304,60,27.714035366623968,1
67,57936,32480,685,39,4,16.5563743325488,60,0.36686293382813817,0
36,53449,31697,663,25,14,8.293404346122463,36,0.4389640710558862,1
43,67738,19084,573,13,10,18.692009482450878,36,3.7250114527650977,1
27,49380,40807,683,11,14,5.961257475021691,36,35.97332211219172,1
46,72822,31301,507,26,3,10.802170203426835,36,8.90682989105086,1
52,47007,8114,574,30,7,20.121365413999182,36,37.89245053264576,1
32,55150,31550,795,3,2,21.367297217623072,60,21.593807574732672,0
28,47875,46179,838,29,7,10.922676631292909,36,42.4984504353478,0
25,36143,8469,826,3,5,7.944478498972495,60,43.515818680113775,0
62,29801,48771,458,30,3,24.101297015031218,60,43.99164540781913,1
48,58628,7492,759,33,9,19.86313387412286,60,27.175131903824873,0
25,70209,38112,693,3,10,20.85177468808168,36,39.425371511614216,1
69,53662,2971,738,19,14,8.289160472461763,36,33.09561168461144,0
46,57709,47350,678,17,2,12.625430932770332,36,9.3356596629028,1
25,26685,10644,463,7,9,4.966487721673941,60,19.07583627551247,1
42,55778,27169,629,1,14,5.852088996726312,36,48.11811760440218,1
35,18806,18096,446,8,12,8.250619440813715,36,38.628235070270414,1
33,32066,37423,409,15,11,10.019544564087958,36,13.149693847683535,1
48,70012,49110,693,21,9,24.939473263037435,60,14.048716875783523,1
53,50204,13534,481,11,1,12.574904151284969,60,12.709056142288555,1
63,51587,13768,742,4,5,18.50432933308014,36,16.440751274857433,0
43,58307,23625,429,38,14,22.945614299751284,36,46.41536881317067,1
53,61971,40240,702,14,0,8.790221883657212,36,21.677114527209913,0
63,45937,29660,804,7,9,6.611527194301598,60,18.21262058663018,0
38,54393,25144,321,23,7,8.730051246140569,36,11.959116769921524,1
50,48957,10640,316,18,12,22.47206627065155,60,44.6204032427037,1
46,27020,21032,581,36,4,17.81224973594588,60,47.86882802015629,1
36,44682,38892,526,17,12,13.203705149670306,60,16.17707252916784,1
33,56195,27589,719,20,6,21.1360790569147,60,30.832671162376457,0
59,44225,9650,672,38,11,8.589618522324383,60,47.921667371911944,0
53,44361,3843,600,13,11,8.642270552601463,60,24.974000050622795,0
46,61732,25357,585,14,6,15.695231978479244,36,23.433118243384104,1
68,52416,17976,415,2,10,20.486349280927016,60,26.384712482764723,1
21,55278,1497,448,10,9,9.08050811367565,60,1.65850159551732,0
69,25629,3134,703,2,5,8.015738277983976,60,15.005950532772328,0
58,56724,19833,389,29,4,13.690456035790865,36,34.949610912857594,1
22,33373,6412,418,5,1,6.385400835250815,60,48.33647780482435,1
69,49632,33666,392,5,14,19.577952572936475,60,28.43723600933891,1
26,34051,5292,746,30,2,15.912614829975471,60,9.523791755213045,1
66,63993,28387,611,21,14,14.519635995412374,60,21.340663565830848,1
58,77444,32826,617,20,2,22.253663390681997,36,24.500984261086643,1
62,47786,1026,420,37,4,19.250079229519027,60,7.611235497465129,1
44,47646,13108,616,37,1,6.70930052707719,60,16.464140053466515,1
38,65461,15470,437,5,10,12.539284096506389,60,22.253227114887615,1
47,58578,30785,583,28,0,10.407316932622994,36,13.09510918701131,1
61,48930,3253,819,10,3,20.74449291732117,36,17.694319947123454,0
28,55523,21026,804,21,9,18.95929085968198,60,13.812218023774886,0
48,80447,45258,690,38,12,13.648216887814622,36,30.641076125444496,1
30,39921,30274,304,5,2,21.20839994210913,36,28.93013101726045,1
37,41211,47147,666,29,10,12.31644346734701,60,27.58476305267671,1
49,61919,46417,791,24,2,20.7763686514253,60,4.836765960493938,1
26,81686,43243,765,35,11,4.18961024103863,60,9.177882344661976,0
34,52658,48761,534,0,9,6.394307995612186,36,5.5413584480384195,1
42,24356,2086,661,21,10,19.75344976884509,36,3.1640483384839655,0
26,55855,25406,821,8,5,5.959368720483116,36,12.341494010435694,0
46,42125,35783,541,7,11,18.200862372178044,36,9.726073554791354,1
59,57142,22451,741,33,8,19.056836659742096,60,36.249819950102406,1
32,29610,10907,487,15,9,17.737200179540313,60,34.79434096996603,1
55,27863,8123,703,18,12,21.09199069191898,36,10.066958941659394,0
34,45546,47702,726,7,9,14.499767007609325,60,8.278186164203994,1
42,74783,27302,712,11,10,22.78629684855484,60,7.244787675771514,0
43,29425,8084,813,30,14,15.744168894915203,60,16.002498531118125,0
68,45194,20847,453,32,12,14.419268827696527,36,14.709343418856442,1
27,28042,23805,502,18,13,14.45182716274341,60,1.4268804777296085,1
60,54348,15248,516,26,1,23.10976767591927,60,28.393523403488913,1
45,53322,5467,781,23,4,8.739464769415424,36,44.90157347388488,0
33,28641,26384,614,27,1,18.443262010980867,60,26.942833212339366,1
41,69315,3896,300,3,5,8.71623944554721,60,3.190406623398384,1
61,21166,11362,802,11,0,5.481762038777139,36,29.977547709749448,0
30,73646,20512,577,22,0,24.00549336911466,60,24.247801798218983,1
29,70617,21639,493,19,8,6.289095660450332,60,45.346442239488354,1
35,54586,43110,547,39,9,18.25315490826855,36,18.16097233066963,1
22,63441,18718,387,27,4,12.628012606502997,60,37.599101521776475,1
45,47328,26093,733,0,8,21.497679382550366,60,1.922012568079562,1
33,26894,24462,719,10,11,20.12384693529675,36,36.074654270842714,1
54,53547,18672,552,30,11,6.591021127711748,36,2.0763298991397114,1
54,26436,9937,728,37,7,13.558059998606351,36,17.23576388512642,1
55,49836,48391,463,8,8,4.091944057097747,36,47.404291187280464,1
58,31447,46475,794,5,8,12.73475555237737,36,35.16024015561703,1
23,64631,29543,461,5,7,18.55464017858514,36,46.2511553030536,1
62,55702,23031,806,2,2,8.491358600615516,36,24.792648479993545,1
26,60174,39696,564,31,6,20.915718241849355,36,30.31083126574504,1
68,55104,18081,409,34,3,4.643043763166837,60,25.887415277739695,1
69,78212,12226,618,15,7,4.243176786444021,36,23.943229322559077,0
39,65335,17858,431,1,6,4.090229783319247,36,28.911531520877094,1
23,75554,45936,432,35,11,9.52057773854394,60,1.9449677542322075,1
38,36499,31332,693,6,8,13.54277488599641,36,9.284196892787916,1
59,41861,47957,334,34,7,5.810110763801667,36,10.731077559558699,1
29,15000,40300,671,29,13,24.92998729015448,36,19.142446580480428,1
32,44114,42470,330,28,2,24.99056325225298,36,21.727757157630933,1
25,49466,26113,473,0,4,14.675750872131024,60,36.98590689849113,1
23,56514,44220,689,0,2,15.712204996684337,36,8.277003911237363,1
31,42035,23016,405,6,10,23.426380163033336,36,28.494624544223512,1
50,61046,6384,574,2,11,20.050544755013412,36,13.614457144732917,1
24,59995,18750,395,35,8,7.110875085786834,36,25.78268722093814,1
25,42896,18445,329,38,0,20.538511672967438,60,31.33076634407468,1
21,35623,29904,460,30,6,8.465217161500775,36,29.12252667769275,1
47,50988,36075,605,24,8,12.750328274724529,60,10.769039899172721,1
48,51489,17691,495,23,2,14.948927279528297,36,35.472656476868316,1
49,40883,30074,637,0,6,18.915484928899083,60,32.68939286710795,1
38,46111,10188,437,37,6,6.728231401028257,36,46.600164165155554,1
32,28732,26860,746,30,10,5.13765187794415,36,31.707596226520216,0
33,60178,31171,609,36,13,22.121651592004742,60,36.01622040174275,1
61,60420,30421,478,10,1,21.27603856267154,36,40.551382645862674,1
22,50734,43089,636,2,4,14.750204851216097,36,5.300214137037507,1
57,61482,32990,533,11,9,17.740821782606353,60,34.81671359604464,1
65,51967,1303,548,19,13,18.964978370515247,36,15.92901152876307,1
36,74243,7486,431,29,12,13.74542417691695,36,41.15743876647088,1
68,30553,6566,548,9,6,9.030455439991702,36,24.009025518056887,1
44,53026,22541,754,38,1,13.849936754897707,60,29.030792739202393,1
55,63550,4891,798,14,9,23.94215680598988,60,13.016878707799966,0
42,72381,10046,362,20,9,21.513399041594525,36,32.52825592897738,1
56,61888,30741,691,17,1,13.509271233914195,60,1.7824665039912146,1
31,34430,6724,556,31,10,8.34994921751398,60,37.42871421363112,1
66,25174,49347,547,18,12,22.62671019992323,60,8.164792100309748,1
49,47451,23664,563,29,5,17.22218344756095,60,11.378727560433715,1
55,55425,6350,766,32,1,12.201909063255604,36,0.04551314264224504,0
68,64171,42777,660,21,9,5.900637132123265,36,15.658731745345978,1
35,33567,15025,692,28,13,19.662918203116796,60,19.41246090307342,1
51,59161,29225,478,23,0,10.31490600944916,60,11.699984855464546,1
62,15000,10164,805,3,2,16.5355771571055,36,11.510520605019476,0
61,38907,37901,798,11,11,15.746770489177978,60,44.6490494060841,1
63,62904,10370,591,35,0,18.541896160539537,36,16.322625201585517,1
36,32131,49630,398,3,5,15.058853814092771,36,36.114105397791086,1
30,33446,33872,480,4,3,17.05384839591808,36,11.86907466042309,1
69,42118,25830,702,18,1,5.25316200303582,36,40.452061411328074,1
52,52654,24955,673,38,12,17.803491462373064,36,33.8870995602459,1
22,33271,48037,552,30,14,7.675104246772048,36,37.8101996157701,1
44,49515,23985,421,6,11,11.927585574228196,36,21.97683842960893,1
43,43517,24055,741,11,6,14.519492236812768,36,43.97822826099249,1
22,67368,26166,544,9,6,18.267859295458862,60,18.700621193665377,1
58,42743,42329,790,28,7,19.462187875784103,36,30.044752502446205,1
51,50425,13389,345,20,11,18.655837492988013,60,32.00360571214688,1
60,52495,20347,751,12,11,5.544767368845434,60,47.61256929862645,1
46,43703,42623,595,22,6,11.818435380607008,60,6.72613445808935,1
49,61545,17360,440,5,12,9.534299052673397,60,6.780257357332609,1
23,64664,15214,820,30,0,12.066062773852826,60,23.102570833355195,0
34,42665,28222,365,8,2,17.407773465587702,36,45.89378098328207,1
45,54396,7743,782,23,12,7.647795614566861,36,1.0842553985703829,0
68,36087,36356,608,15,0,14.2951364221871,36,13.813780364949164,1
21,58457,35303,759,10,1,22.524738777587473,60,14.179316203865522,0
23,53492,15698,697,35,0,19.219227437559287,36,15.247630140094476,0
46,44540,35796,768,0,11,19.09534989057318,60,1.235248455658855,1
38,54948,30602,691,20,8,21.747402128975956,36,41.28031666652341,1
29,58892,15947,396,35,6,12.08376734105931,60,0.4454726330038572,1
58,68455,36537,489,36,8,19.828880918208906,60,23.885197699644856,1
43,55962,23469,494,5,14,4.7621450220022385,60,2.8179511519743072,1
41,63326,7486,633,13,7,4.713179734152398,36,39.93220148145187,0
21,78572,8241,382,28,9,10.633671124585431,60,37.329291849216446,1
41,34490,31854,550,0,1,7.732209771562476,36,36.07654308323575,1
47,67569,20371,369,7,0,14.648579548363971,36,36.81324720542457,1
62,36812,41903,591,18,4,7.438852915852319,60,47.01197775497702,1
26,39298,33524,639,22,6,24.474838339099215,60,20.84054564083845,1
64,49823,47941,684,38,1,21.7987603182054,36,43.07874019625393,1
56,40309,23474,757,10,3,24.62447452955312,60,9.211612652999158,1
48,37801,13667,440,26,6,20.86690504512489,36,22.56322515442052,1
65,49093,14801,439,39,12,23.94885847547777,36,0.4454547206446724,1
37,45001,43108,374,35,13,11.414262398510296,36,14.207014665553274,1
60,40020,48141,399,19,8,14.20495917422718,36,22.9079738060923,1
23,35710,5405,474,7,5,8.655567586175959,60,45.46449192128064,1
32,71377,3153,622,35,6,17.16983036982449,60,15.847578262417567,0
59,31996,26131,776,25,7,20.446951489213276,36,33.62042763563639,1
32,47484,20680,309,34,11,14.222956658624426,60,41.698340269092334,1
22,66768,20697,345,2,11,9.872016030229105,60,16.326486565183483,1
66,62143,40064,815,3,7,14.414952169192407,60,8.46141008475455,0
42,53505,36351,612,28,12,4.852247226912535,36,29.559707206332085,1
43,40645,29283,537,27,8,19.00406821414056,36,14.219192419856185,1
50,49718,29444,330,18,11,13.209549886218468,36,32.6226054594608,1
25,33138,36811,809,27,13,22.812035698831338,36,6.735052166763183,1
29,45722,23363,429,17,14,23.349881649221974,60,7.579742183762983,1
41,45495,45804,684,13,13,6.198353422839663,36,33.796153419421,1
31,46944,20646,324,13,9,24.916386227339512,36,48.677971998596966,1
25,38179,40804,560,28,1,24.35118406228407,60,12.344815708983049,1
55,24561,17036,697,2,12,16.98332538498143,36,35.695641716013554,1
47,68777,7726,629,33,14,21.247124958887973,36,26.602030590165924,0
69,65446,37790,448,8,14,3.896395060006553,36,42.19207664331691,1
22,63119,42160,708,39,6,24.363289103351278,36,19.444299618864523,1
44,55676,19274,418,4,1,13.310749419514597,36,48.58569980147661,1
51,52555,25587,733,28,6,23.05855478195372,60,4.119843444843302,0
53,39594,22555,527,4,10,11.780184397952329,60,49.232391847092224,1
59,41197,11168,539,12,8,20.445794056416922,36,42.311865569013825,1
50,71830,16103,531,25,3,12.485835936000463,60,43.32290638738379,1
66,75243,26901,589,8,11,11.298192214015875,60,42.12017187893436,1
57,47228,31567,453,3,4,23.855679759225936,60,43.09318394098362,1
48,50056,46030,458,38,4,18.530897978779088,36,40.75762976592029,1
51,60984,14207,775,30,11,21.56174344357774,60,44.97585681136539,1
31,51401,40432,847,4,1,15.18219995617952,60,23.040037069114362,0
43,52535,24691,312,6,12,23.244498020901162,60,46.96454735092064,1
22,49103,4556,806,27,2,19.4091498231388,60,19.248142653661294,0
60,35932,41072,517,39,12,5.051604491220138,36,36.42583121671724,1
61,44404,34133,521,13,9,19.98772142855339,36,35.517628831915424,1
47,47995,16893,587,23,0,3.902275044030386,60,41.044825118439896,1
55,15000,16866,823,37,2,21.32498182428594,60,36.919131790773015,0
22,51312,1656,786,4,4,10.63512012226036,36,1.768975348519558,0
59,84838,42120,623,33,8,16.363121994102638,36,36.9576416299567,1
57,43559,16096,475,27,0,19.61160589454524,60,1.1648383208876123,1
41,50496,16447,340,7,5,17.194746670681575,60,26.661515596353606,0
25,37392,20854,624,20,11,17.955959971372202,60,41.94746534915061,1
65,33591,22983,566,23,1,22.692313484529965,60,41.47875803209454,1
41,45348,32196,692,23,11,11.540397635012132,60,42.06564956290108,1
49,59446,13046,412,12,5,15.263620721109238,36,30.12053138887917,1
40,46493,40194,583,14,9,7.260967141218206,36,9.190602284535904,1
58,44388,35529,502,24,5,13.552176266686095,60,25.398905898738995,1
40,57433,1956,443,27,0,6.725781972725665,60,25.81059449609847,1
45,53001,25560,542,38,4,17.122089241182586,36,16.238387544309564,1
22,54189,25175,334,7,9,10.471404897121486,60,21.204963795864696,1
